Title,URL,Keywords,Category
Is Obesity a Disease? 5 Pros and Cons,https://www.allsides.com/news/2016-04-11-1316/obesity-disease,"['medical', 'obesity', 'risk', 'normal', 'body', 'weight', 'food', 'disease', 'obese', 'calories', 'pros', 'cons']",public-health
Pros & Cons,https://www.allsides.com/news/2016-04-11-1309/should-people-become-vegetarian,"['protein', 'tofu', 'fields', 'vegetarian', 'animals', 'corn', 'products', 'gas', 'eat', 'meat', 'pros', 'cons']",public-health
Is Drinking Milk Healthy for Humans?,https://www.allsides.com/news/2016-04-11-1307/drinking-milk-healthy-humans,"['milk', 'healthy', 'store', 'tahini', 'seeds', 'foods', 'drinking', 'food', 'tend', 'regular', 'products', 'humans', 'options']",public-health
Medical Marijuana,https://www.allsides.com/news/2015-10-07-1531/should-marijuana-be-medical-option,"['medical', 'drug', 'anxiety', 'disorders', 'patients', 'treat', 'used', 'thc', 'syndromes', 'marijuana', 'pain']",public-health
Public Health,https://www.allsides.com/news/2021-11-19-1249/public-health,"['healing', 'supporters', 'possible', 'public', 'donations', 'generous', 'health', 'work', 'divides']",public-health
Should medical cannabis patients be allowed to grow their own…,https://www.allsides.com/news/2020-08-13-0007/should-medical-cannabis-patients-be-allowed-grow-their-own-medicine,"['medical', 'patient', 'allowed', 'condition', 'grow', 'cannabis', 'possible', 'patients', 'strain', 'cannabinoid', 'best', 'profile', 'allows']",public-health
Should Comprehensive Sex Education be Mandatory?,https://www.allsides.com/news/2020-03-13-1033/should-comprehensive-sex-education-be-mandatory,"['economic', 'liberal', 'comprehensive', 'sex', 'education', 'democracies', 'good', 'mandatory', 'reason', 'social']",public-health
Should conscientious objection to abortion be banned?,https://www.allsides.com/news/2020-03-13-1021/should-conscientious-objection-abortion-be-banned,"['specialise', 'perform', 'medicine', 'objection', 'particular', 'banned', 'performing', 'abortion', 'forced', 'abortions', 'choose', 'element', 'procedure', 'conscientious']",public-health
All Humans Should Be Vegan.,https://www.allsides.com/news/2020-03-08-1649/all-humans-should-be-vegan,"['lifestyle', 'miss', 'veganism', 'foods', 'important', 'making', 'enjoyable', 'vegan', 'maintain', 'vegans', 'humans', 'experiences']",public-health
AllSides Balanced News Feed,https://www.allsides.com/news/rss,"['balanced', 'feed', 'allsides']",housing-and-homelessness
"As the pandemic persisted, financial pressures became a bigger factor in why Americans decided to move",https://www.allsides.com/news/2021-02-06-0135/pandemic-persisted-financial-pressures-became-bigger-factor-why-americans,"['pressures', 'spring', 'surveyed', 'americans', 'states', 'persisted', 'financial', 'decided', 'bigger', 'likely', 'getting', 'united', 'survey', 'risks', 'spreading', 'stress', 'pandemic', 'factor']",housing-and-homelessness
Homelessness in the United States,https://www.allsides.com/news/2020-04-11-1321/homelessness-united-states,"['states', 'number', 'public', 'housing', 'united', 'homeless', 'individuals', 'health', 'edit', 'homelessness']",housing-and-homelessness
AllSides Balanced News Feed,https://www.allsides.com/news/rss,"['balanced', 'feed', 'allsides']",race
Americans are divided on whether society overlooks racial discrimination or sees it where it doesn’t exist,https://www.allsides.com/news/2023-08-25-0749/race-and-racism-americans-are-divided-whether-society-overlooks-racial,"['society', 'racial', 'divided', 'americans', 'doesnt', 'think', 'really', 'seeing', 'discrimination', 'bigger', 'sees', 'exist', 'washington', 'problem', 'today53', 'overlooks']",race
Safety concerns were top of mind for many Black Americans before Buffalo shooting,https://www.allsides.com/news/2022-05-20-2118/safety-concerns-were-top-mind-many-black-americans-buffalo-shooting,"['day', 'americans', 'worried', 'store', 'safety', 'buffalo', 'york', 'threatened', 'mind', 'white', 'survey', 'concerns', 'adults', 'shooting', 'black']",race
Race Is Central to Identity for Black Americans and Affects How They Connect With Each Other,https://www.allsides.com/news/2022-04-16-0716/race-central-identity-black-americans-and-affects-how-they-connect-each-other,"['say', 'americans', 'share', 'race', 'think', 'significant', 'threequarters', 'soa', 'identity', 'central', 'connect', 'affects', 'happens', 'black', 'sense']",race
Universities Say They Want More Diverse Faculties. So Why Is Academia Still So White?,https://www.allsides.com/news/2022-04-12-1420/universities-say-they-want-more-diverse-faculties-so-why-academia-still-so,"['tenured', 'faculties', 'say', 'tenuretrack', 'academia', 'faculty', 'professors', 'diverse', 'scholars', 'white', 'tenure', 'universities', 'diversity', 'color', 'university']",race
Majority of Latinos Say Skin Color Impacts Opportunity in America and Shapes Daily Life,https://www.allsides.com/news/2021-11-06-1138/majority-latinos-say-skin-color-impacts-opportunity-america-and-shapes-daily,"['say', 'lives', 'having', 'skin', 'latinos', 'hispanics', 'ahead', 'ability', 'shapes', 'opportunity', 'daily', 'impacts', 'majority', 'life', 'color']",race
Black adults in the U.S. South more likely than those in other regions to attend a Black congregation,https://www.allsides.com/news/2021-10-23-1213/black-adults-us-south-more-likely-those-other-regions-attend-black-congregation,"['congregation', 'south', 'americans', 'states', 'war', 'united', 'likely', 'tension', 'styles', 'southerners', 'worship', 'adults', 'attend', 'regions', 'black']",race
"Black and Hispanic Americans See Their Origins as Central to Who They Are, Less So for White Adults",https://www.allsides.com/news/2021-05-15-0143/black-and-hispanic-americans-see-their-origins-central-who-they-are-less-so,"['say', 'according', 'americans', 'origins', 'central', 'white', 'themes', 'survey', 'familiar', 'adults', 'hispanic', 'black', 'varies']",race
Key findings about Black America,https://www.allsides.com/news/2021-03-26-1512/key-findings-about-black-america,"['states', 'united', 'sheet', 'america', 'terminology', 'population', 'analysis', 'key', 'visit', 'subgroups', 'statistical', 'black', 'findings']",race
Racial Justice Concerns Persist Months After Floyd's Death,https://www.allsides.com/news/2021-02-19-2157/racial-justice-concerns-persist-months-after-floyds-death,"['racial', 'death', 'went', 'justice', 'persist', 'race', 'video', 'relations', 'months', 'unrest', 'subsequently', 'stayed', 'floyds', 'viral', 'concerns']",race
One in Four Black Workers Report Discrimination at Work,https://www.allsides.com/news/2021-01-16-1327/one-four-black-workers-report-discrimination-work,"['role', 'workers', 'society', 'voices', 'summer', 'discrimination', 'conversation', 'report', 'virtually', 'workplaces', 'work', '24', 'black']",race
,https://www.allsides.com/news/2020-09-24-1626/what-heritage-discover-your-cultural-identity,[],race
Ethnicity,https://www.allsides.com/news/2020-09-24-1624/ethnic-group,"['states', 'ethnic', 'race', 'identity', 'cultural', 'ethnicity', 'groups', 'political', 'social', 'group']",race
Murder of George Floyd,https://www.allsides.com/news/2020-08-14-0458/killing-george-floyd,"['murder', 'kueng', 'george', 'thao', 'officers', 'minneapolis', 'chauvin', 'floyd', 'trial', 'floyds', 'lane', 'federal']",race
An Epic American Failure: The U.S. Response to the Killing of George Floyd and Protests in Its Aftermath,https://www.allsides.com/news/2020-08-14-0458/epic-american-failure-us-response-killing-george-floyd-and-protests-its,"['george', 'mayhem', 'killed', 'white', 'killing', 'mayor', 'american', 'protests', 'aftermath', 'response', 'epic', 'kennedy', 'floyd', 'violence', 'nation', 'say', 'york', 'failure', 'black']",race
Photos: How George Floyd’s Death Sparked Protests Worldwide,https://www.allsides.com/news/2020-08-14-0456/photos-how-george-floyd-s-death-sparked-protests-worldwide,"['worldwide', 'death', 'george', 'photos', 'states', 'sparked', 'protests', 'united', 'human', 'floyds', 'rights', 'used', 'died', 'protesters', 'writes', 'black']",race
American Attitudes and Race,https://www.allsides.com/news/2020-08-12-1227/american-attitudes-and-race,"['traditions', 'sent', 'american', 'race', 'slaves', 'president', 'attitudes', 'today', 'kerner', 'slavery', 'suffer', 'civil', 'commission']",race
How U.S. Structural Racism Robs Black Wealth,https://www.allsides.com/news/2020-08-12-1227/how-us-structural-racism-robs-black-wealth,"['research', 'valuing', 'property', 'short', 'wealth', 'tax', 'robs', 'white', 'structural', 'talk', 'racism', 'black']",race
Race in America 2019,https://www.allsides.com/news/2020-08-12-1222/race-america-2019,"['say', 'states', 'whites', 'race', 'surveyopinions', 'state', 'united', 'today', 'america', '2019', 'slavery', 'trumps', 'black']",race
"Views of racism as a major problem increase sharply, especially among Democrats",https://www.allsides.com/news/2020-08-12-1219/views-racism-major-problem-increase-sharply-especially-among-democrats,"['society', 'wide', 'say', 'major', 'share', 'roughly', 'sharply', 'democrats', 'big', 'increase', 'especially', 'points', 'problem', 'racism', 'views', 'perceptions']",race
Is racism against African Americans different from racism…,https://www.allsides.com/news/2020-08-12-1215/racism-against-african-americans-different-racism-against-white-americans,"['african', 'society', 'privilege', 'privileged', 'americans', 'theyve', 'whites', 'segment', 'impossible', 'racism', 'social', 'different', 'live']",race
What the Constitution Really Says About Race and Slavery,https://www.allsides.com/news/2020-08-05-1022/what-constitution-really-says-about-race-and-slavery,"['congress', 'states', 'slaves', 'race', 'slave', 'really', 'right', 'does', 'article', 'slavery', 'clause', 'constitution']",race
50 Years of Blaming Everything on Racism,https://www.allsides.com/news/2020-08-04-1225/50-years-blaming-everything-racism,"['racial', 'rate', 'whites', 'blacks', 'today', 'kerner', 'white', '50', 'riots', 'blaming', 'wall', 'black', 'racism']",race
The banality of racism in education,https://www.allsides.com/news/2020-07-30-2254/banality-racism-education,"['americans', 'test', 'gaps', 'segregation', 'education', 'banality', 'today', 'survey', 'study', 'structural', 'racism', 'black', 'students']",race
Racism and the administration of justice,https://www.allsides.com/news/2020-07-30-2246/racism-and-administration-justice,"['view', 'justice', 'shows', 'including', 'torture', 'administration', 'unfair', 'report', 'systematically', 'suffer', 'racism', 'trials', 'world']",race
American Racial and Ethnic Politics in the 21st Century: A cautious look ahead,https://www.allsides.com/news/2020-07-30-2241/american-racial-and-ethnic-politics-21st-century-cautious-look-ahead,"['racial', 'look', 'cautious', 'african', 'americans', 'ethnic', 'century', 'american', 'ahead', 'blacks', 'whites', 'latinos', '21st', 'black', 'poor', 'political', 'politics']",race
Human Rights and Racial Justice,https://www.allsides.com/news/2020-07-30-2238/human-rights-and-racial-justice,"['racial', 'minorities', 'justice', 'states', 'significant', 'united', 'human', 'discrimination', 'rights', 'system', 'international', 'work']",race
Critical Race Theory,https://www.allsides.com/news/2020-06-22-1202/critical-race-theory,"['society', 'critical', 'race', 'crt', 'white', 'theory', 'racism', 'social', 'black', 'power']",race
Racism in the United States,https://www.allsides.com/news/2019-07-09-1744/racism-united-states,"['racial', 'african', 'americans', 'states', 'american', 'united', 'discrimination', 'white', 'act', 'racism', 'black']",race
Convention cities make exemplary stages to discuss America’s racial divide,https://www.allsides.com/news/2016-09-24-0810/convention-cities-make-exemplary-stages-discuss-america%E2%80%99s-racial-divide,"['racial', 'cities', 'stages', 'divide', 'convention', 'exemplary', 'whites', 'nations', 'populations', 'country', 'americas', 'philadelphia', 'republican', 'black', 'discuss']",race
Are Some Races More Equal Than Others?,https://www.allsides.com/news/2016-09-24-0804/are-some-races-more-equal-others,"['racial', 'equal', 'asian', 'education', 'school', 'violence', 'rights', 'races', 'civil', 'schools', 'black', 'students']",race
Is Saying #AllLivesMatter Instead of #BlackLivesMatter Better?,https://www.allsides.com/news/2020-08-12-1214/saying-alllivesmatter-instead-blacklivesmatter-better,"['needed', 'saying', 'racist', 'longer', 'better', 'systemically', 'today', 'country', 'alllivesmatter', 'term', 'blacklivesmatter', 'instead']",race
Should the US Pay Reparations for Slavery?,https://www.allsides.com/news/2020-03-13-1016/should-us-pay-reparations-slavery,"['legacy', 'reparations', 'slaves', 'remedy', 'pay', 'perpetrated', 'slavery', 'continue', 'descendants', 'harm', 'disadvantaged']",race
AllSides Balanced News Feed,https://www.allsides.com/news/rss,"['balanced', 'feed', 'allsides']",civil-rights
Tracing civil rights legislation before and after Martin Luther King Jr.’s death,https://www.allsides.com/news/2020-06-08-1528/tracing-civil-rights-legislation-and-after-martin-luther-king-jr-s-death,"['signed', 'death', 'law', 'luther', 'jrs', 'housing', 'kings', 'tracing', 'rights', 'king', 'riots', 'civil', 'act', 'johnson', 'martin', 'legislation']",civil-rights
Civil Rights History,https://www.allsides.com/news/2020-03-22-1835/civil-rights-history,"['national', 'segregation', 'luther', 'rights', 'king', 'bus', 'civil', 'history', 'act', 'martin', 'black']",civil-rights
4 Ideas That Could Begin to Reform the Criminal Justice System and Improve Police-Community Relations,https://www.allsides.com/news/2016-09-24-0659/opinion-4-ideas-could-begin-reform-criminal-justice-system-and-improve-police,"['improve', 'ideas', 'local', 'justice', 'officers', 'states', 'law', 'federal', 'relations', 'bias', 'begin', 'data', 'reform', 'policecommunity', 'communities', 'system', 'criminal']",civil-rights
Gender Neutral Bathrooms: Should They be Standard?,https://www.allsides.com/news/2020-08-01-1307/should-gender-neutral-bathrooms-be-standard,"['standard', 'gender', 'bathrooms', 'neutral', 'practical', 'best', 'meets', 'users', 'needs', 'design']",civil-rights
